us,flow,size
1746368434687716,2,512
1746368434688761,1,1024
1746368434690830,2,512
1746368434691887,2,512
1746368434692978,2,512
1746368434693981,1,1024
1746368434696052,2,512
1746368434697110,3,1024
1746368434699204,1,1024
1746368434701299,2,512
1746368434702362,1,1024
1746368434704049,2,512
1746368434705094,2,512
1746368434706135,2,512
1746368434707169,1,1024
1746368434709246,2,512
1746368434710277,2,512
1746368434711321,1,1024
1746368434713402,2,512
1746368434714428,2,512
1746368434715457,1,1024
1746368434717529,2,512
1746368434718567,2,512
1746368434719631,3,1024
1746368434721696,1,1024
1746368434723790,2,512
1746368434724821,1,1024
1746368434726849,2,512
1746368434727873,2,512
1746368434728920,2,512
1746368434729961,1,1024
1746368434732029,2,512
1746368434733063,2,512
1746368434734109,1,1024
1746368434736189,2,512
1746368434737234,2,512
1746368434738277,3,1024
1746368434740347,1,1024
1746368434742411,2,512
1746368434743460,1,1024
1746368434745526,2,512
1746368434746569,2,512
1746368434747647,1,1024
1746368434749687,2,512
1746368434750724,2,512
1746368434751777,2,512
1746368434752845,1,1024
1746368434754914,2,512
1746368434755952,2,512
1746368434756993,1,1024
1746368434759056,2,512
1746368434760154,3,1024
1746368434762252,1,1024
1746368434764357,2,512
1746368434765388,2,512
1746368434766277,1,1024
1746368434768360,2,512
1746368434769444,2,512
1746368434770537,2,512
1746368434771557,1,1024
1746368434773663,2,512
1746368434774706,2,512
1746368434775740,1,1024
1746368434777656,2,512
1746368434778725,3,1024
1746368434780851,1,1024
1746368434782935,2,512
1746368434784026,2,512
1746368434785054,1,1024
1746368434786966,2,512
1746368434788002,2,512
1746368434789116,2,512
1746368434790109,1,1024
1746368434792172,2,512
1746368434793220,2,512
1746368434794071,1,1024
1746368434796152,2,512
1746368434797187,3,1024
1746368434799262,1,1024
1746368434801329,2,512
1746368434802395,2,512
1746368434803452,1,1024
1746368434805503,2,512
1746368434806550,2,512
1746368434807650,2,512
1746368434808692,1,1024
1746368434810786,2,512
1746368434811824,2,512
1746368434812864,1,1024
1746368434814949,2,512
1746368434816012,3,1024
1746368434818133,1,1024
1746368434820182,2,512
1746368434821235,2,512
1746368434822256,1,1024
1746368434823964,2,512
1746368434825057,2,512
1746368434826062,1,1024
1746368434828199,2,512
1746368434829218,2,512
1746368434830264,3,1024
1746368434832344,1,1024
1746368434834408,2,512
1746368434835461,1,1024
1746368434837549,2,512
1746368434838654,2,512
1746368434839707,2,512
1746368434840784,1,1024
1746368434842864,2,512
1746368434843915,2,512
1746368434844943,1,1024
1746368434846875,2,512
1746368434847961,2,512
1746368434848997,3,1024
1746368434850801,1,1024
1746368434852854,2,512
1746368434853903,1,1024
1746368434855977,2,512
1746368434857030,2,512
1746368434857994,2,512
1746368434859082,1,1024
1746368434861179,2,512
1746368434862223,2,512
1746368434863269,1,1024
1746368434865133,2,512
1746368434866199,3,1024
1746368434868287,1,1024
1746368434870364,2,512
1746368434871414,2,512
1746368434872475,1,1024
1746368434874543,2,512
1746368434875579,2,512
1746368434876674,2,512
1746368434877732,1,1024
1746368434879452,2,512
1746368434880508,3,1024
1746368434882595,1,1024
1746368434884701,2,512
1746368434885730,2,512
1746368434886786,1,1024
1746368434888864,2,512
1746368434889912,2,512
1746368434890954,1,1024
1746368434893031,2,512
1746368434894085,2,512
1746368434895136,1,1024
1746368434897215,2,512
1746368434898293,2,512
1746368434899360,3,1024
1746368434901462,1,1024
1746368434903525,2,512
1746368434904418,1,1024
1746368434906590,2,512
1746368434907611,2,512
1746368434908652,2,512
1746368434909703,1,1024
1746368434911781,2,512
1746368434912826,2,512
1746368434913870,1,1024
1746368434915990,2,512
1746368434917016,2,512
1746368434918067,3,1024
1746368434920178,1,1024
1746368434922231,2,512
1746368434923272,1,1024
1746368434925345,2,512
1746368434926389,2,512
1746368434927425,2,512
1746368434928471,1,1024
1746368434930543,2,512
1746368434931599,2,512
1746368434932668,1,1024
1746368434934779,2,512
1746368434935791,2,512
1746368434936842,3,1024
1746368434938918,1,1024
1746368434941000,2,512
1746368434942042,1,1024
1746368434943819,2,512
1746368434944860,2,512
1746368434945906,2,512
1746368434946944,1,1024
1746368434948989,2,512
1746368434949994,2,512
1746368434951034,1,1024
1746368434953028,2,512
1746368434954071,2,512
1746368434955122,3,1024
1746368434957185,1,1024
1746368434959243,2,512
1746368434960286,1,1024
1746368434962344,2,512
1746368434963389,2,512
1746368434964430,1,1024
1746368434966498,2,512
1746368434967535,2,512
1746368434968613,2,512
1746368434969680,1,1024
1746368434971754,2,512
1746368434972776,2,512
1746368434973817,1,1024
1746368434975896,2,512
1746368434977060,3,1024
1746368434979038,1,1024
1746368434981142,2,512
1746368434982176,2,512
1746368434983210,1,1024
1746368434985246,2,512
1746368434986280,2,512
1746368434987339,2,512
1746368434988381,1,1024
1746368434990487,2,512
1746368434991522,2,512
1746368434992574,1,1024
1746368434994602,2,512
1746368434995653,3,1024
1746368434997722,1,1024
1746368434999676,2,512
1746368435000702,2,512
1746368435001754,1,1024
1746368435003813,2,512
1746368435004863,2,512
1746368435005943,2,512
1746368435007016,1,1024
1746368435009122,2,512
1746368435010166,2,512
1746368435011211,1,1024
1746368435013008,2,512
1746368435014041,3,1024
1746368435016131,1,1024
1746368435017961,2,512
1746368435019032,2,512
1746368435019943,2,512
1746368435020962,1,1024
1746368435023024,2,512
1746368435024062,2,512
1746368435025098,1,1024
1746368435027183,2,512
1746368435028252,3,1024
1746368435030316,1,1024
1746368435032076,2,512
1746368435033157,2,512
1746368435034191,1,1024
1746368435036271,2,512
1746368435037315,2,512
1746368435038357,2,512
1746368435039407,1,1024
1746368435041458,2,512
1746368435042539,3,1024
1746368435044634,1,1024
1746368435046702,2,512
1746368435047772,2,512
1746368435048811,1,1024
1746368435050860,2,512
1746368435051941,2,512
1746368435053013,1,1024
1746368435055068,2,512
1746368435056117,2,512
1746368435057154,1,1024
1746368435059227,2,512
1746368435060325,2,512
1746368435061358,3,1024
1746368435063443,1,1024
1746368435065511,2,512
1746368435066556,1,1024
1746368435068626,2,512
1746368435069677,2,512
1746368435070751,2,512
1746368435071797,1,1024
1746368435073889,2,512
1746368435074926,2,512
1746368435075962,1,1024
1746368435078044,2,512
1746368435079092,2,512
1746368435080179,3,1024
1746368435082294,1,1024
1746368435084376,2,512
1746368435085409,1,1024
1746368435087483,2,512
1746368435088549,2,512
1746368435089603,1,1024
1746368435091678,2,512
1746368435092715,2,512
1746368435093772,2,512
1746368435094807,1,1024
1746368435097031,2,512
1746368435098020,2,512
1746368435099095,1,1024
1746368435100883,2,512
1746368435101873,2,512
1746368435102931,3,1024
1746368435104695,1,1024
1746368435106742,2,512
1746368435107776,2,512
1746368435108826,1,1024
1746368435110886,2,512
1746368435111970,2,512
1746368435113025,1,1024
1746368435115116,2,512
1746368435116148,2,512
1746368435117190,1,1024
1746368435119224,2,512
1746368435120261,3,1024
1746368435122362,1,1024
1746368435124442,2,512
1746368435125495,2,512
1746368435126554,1,1024
1746368435128603,2,512
1746368435129663,2,512
1746368435130711,2,512
1746368435131769,1,1024
1746368435133845,2,512
1746368435134882,2,512
1746368435135927,1,1024
1746368435137890,2,512
1746368435138962,3,1024
1746368435141034,1,1024
1746368435143109,2,512
1746368435144142,2,512
1746368435145197,1,1024
1746368435147266,2,512
1746368435148297,2,512
1746368435149361,2,512
1746368435150411,1,1024
1746368435152490,2,512
1746368435153534,3,1024
1746368435155622,1,1024
1746368435157669,2,512
1746368435158714,1,1024
1746368435160780,2,512
1746368435161816,2,512
1746368435162874,2,512
1746368435163952,1,1024
1746368435166017,2,512
1746368435167064,2,512
1746368435168113,1,1024
1746368435170191,2,512
1746368435171229,2,512
1746368435172276,3,1024
1746368435174349,1,1024
1746368435176230,2,512
1746368435177281,1,1024
1746368435179362,2,512
1746368435180414,2,512
1746368435181466,2,512
1746368435182556,1,1024
1746368435184579,2,512
1746368435185633,2,512
1746368435186665,1,1024
1746368435188763,2,512
1746368435189811,2,512
1746368435190851,3,1024
1746368435192936,1,1024
1746368435195004,2,512
1746368435196054,1,1024
1746368435198135,2,512
1746368435199175,2,512
1746368435200230,2,512
1746368435201222,1,1024
1746368435203289,2,512
1746368435204347,2,512
1746368435205394,1,1024
1746368435207222,2,512
1746368435208176,3,1024
1746368435210269,1,1024
1746368435212341,2,512
1746368435213376,2,512
1746368435214433,1,1024
1746368435216488,2,512
1746368435217491,2,512
1746368435218561,2,512
1746368435219615,1,1024
1746368435221686,2,512
1746368435222723,2,512
1746368435223780,1,1024
1746368435225840,2,512
1746368435226893,3,1024
1746368435228942,1,1024
1746368435231026,2,512
1746368435232061,2,512
1746368435233105,1,1024
1746368435235187,2,512
1746368435236232,2,512
1746368435237279,2,512
1746368435238341,1,1024
1746368435240426,2,512
1746368435241469,2,512
1746368435242521,1,1024
1746368435244559,2,512
1746368435245596,3,1024
1746368435247694,1,1024
1746368435249771,2,512
1746368435250819,2,512
1746368435251696,1,1024
1746368435253771,2,512
1746368435254839,2,512
1746368435255883,2,512
1746368435256945,1,1024
1746368435259028,2,512
1746368435260072,2,512
1746368435261120,1,1024
1746368435263194,2,512
1746368435264073,3,1024
1746368435266145,1,1024
1746368435267860,2,512
1746368435268914,2,512
1746368435269970,1,1024
1746368435272062,2,512
1746368435273130,2,512
1746368435274181,3,1024
1746368435276271,1,1024
1746368435278346,2,512
1746368435279397,1,1024
1746368435281525,2,512
1746368435282544,2,512
1746368435283602,2,512
1746368435284666,1,1024
1746368435286413,2,512
1746368435287455,2,512
1746368435288501,1,1024
1746368435290611,2,512
1746368435291649,2,512
1746368435292699,3,1024
1746368435294768,1,1024
1746368435296952,2,512
1746368435298065,1,1024
1746368435299911,2,512
1746368435300962,2,512
1746368435302017,2,512
1746368435303096,1,1024
1746368435305297,2,512
1746368435306361,2,512
1746368435307410,3,1024
1746368435309511,1,1024
1746368435311590,2,512
1746368435312657,1,1024
1746368435314734,2,512
1746368435315781,2,512
1746368435316828,2,512
1746368435317874,1,1024
1746368435319973,2,512
1746368435321018,2,512
1746368435322064,1,1024
1746368435324144,2,512
1746368435325198,3,1024
1746368435327306,1,1024
1746368435329391,2,512
1746368435330448,2,512
1746368435331504,1,1024
1746368435333572,2,512
1746368435334626,2,512
1746368435335704,2,512
1746368435336752,1,1024
1746368435338837,2,512
1746368435339890,3,1024
1746368435341970,1,1024
1746368435344057,2,512
1746368435345103,2,512
1746368435346165,1,1024
1746368435348165,2,512
1746368435349241,2,512
1746368435350298,1,1024
1746368435352225,2,512
1746368435353283,2,512
1746368435354343,3,1024
1746368435356647,1,1024
1746368435358739,2,512
1746368435359792,1,1024
1746368435361904,2,512
1746368435362979,2,512
1746368435364071,1,1024
1746368435366194,2,512
1746368435367255,2,512
1746368435368317,2,512
1746368435369403,1,1024
1746368435371470,2,512
1746368435372509,3,1024
1746368435374602,1,1024
1746368435376668,2,512
1746368435377728,2,512
1746368435378772,1,1024
1746368435380852,2,512
1746368435381906,2,512
1746368435382897,1,1024
1746368435384983,2,512
1746368435386036,2,512
1746368435387085,1,1024
1746368435389215,2,512
1746368435390246,2,512
1746368435391306,3,1024
1746368435393383,1,1024
1746368435395231,2,512
1746368435396279,1,1024
1746368435398396,2,512
1746368435399435,2,512
1746368435400466,2,512
1746368435401527,1,1024
1746368435403602,2,512
1746368435404652,2,512
1746368435405709,1,1024
1746368435407786,2,512
1746368435408851,2,512
1746368435409917,3,1024
1746368435411983,1,1024
1746368435414093,2,512
1746368435415145,1,1024
1746368435417206,2,512
1746368435418263,2,512
1746368435419335,2,512
1746368435420377,1,1024
1746368435422472,2,512
1746368435423511,2,512
1746368435424565,1,1024
1746368435426437,2,512
1746368435427523,2,512
1746368435428558,3,1024
1746368435430499,1,1024
1746368435432251,2,512
1746368435433332,2,512
1746368435434382,1,1024
1746368435436468,2,512
1746368435437522,2,512
1746368435438571,1,1024
1746368435440666,2,512
1746368435441712,3,1024
1746368435443800,1,1024
1746368435445884,2,512
1746368435446920,2,512
1746368435447982,1,1024
1746368435450054,2,512
1746368435451136,2,512
1746368435452171,1,1024
1746368435454251,2,512
1746368435455296,2,512
1746368435456365,2,512
1746368435457402,1,1024
1746368435459487,2,512
1746368435460555,3,1024
1746368435462631,1,1024
1746368435464706,2,512
1746368435465724,2,512
1746368435466713,1,1024
1746368435468815,2,512
1746368435469876,2,512
1746368435470924,1,1024
1746368435472809,2,512
1746368435473837,2,512
1746368435474879,3,1024
1746368435476984,1,1024
1746368435479060,2,512
1746368435480104,1,1024
1746368435482181,2,512
1746368435483217,2,512
1746368435484263,1,1024
1746368435486353,2,512
1746368435487404,2,512
1746368435488452,2,512
1746368435489564,1,1024
1746368435491625,2,512
1746368435492673,2,512
1746368435493744,1,1024
1746368435495515,2,512
1746368435496570,3,1024
1746368435498666,1,1024
1746368435500766,2,512
1746368435501817,1,1024
1746368435503897,2,512
1746368435504956,2,512
1746368435506010,2,512
1746368435507056,1,1024
1746368435509148,2,512
1746368435510193,2,512
1746368435511063,1,1024
1746368435513213,2,512
1746368435514206,2,512
1746368435515271,3,1024
1746368435517347,1,1024
1746368435519434,2,512
1746368435520482,1,1024
1746368435522390,2,512
1746368435523439,2,512
1746368435524491,2,512
1746368435525529,1,1024
1746368435527618,2,512
1746368435528679,2,512
1746368435529755,1,1024
1746368435531851,2,512
1746368435532898,2,512
1746368435533976,1,1024
1746368435536057,2,512
1746368435537118,3,1024
1746368435539233,1,1024
1746368435541302,2,512
1746368435542342,2,512
1746368435543391,1,1024
1746368435545466,2,512
1746368435546521,2,512
1746368435547557,1,1024
1746368435549360,2,512
1746368435550412,2,512
1746368435551470,3,1024
1746368435553382,1,1024
1746368435555473,2,512
1746368435556514,2,512
1746368435557581,1,1024
1746368435559648,2,512
1746368435560840,2,512
1746368435561905,1,1024
1746368435564013,2,512
1746368435564948,2,512
1746368435566050,3,1024
1746368435568186,1,1024
1746368435569997,2,512
1746368435570958,2,512
1746368435572035,1,1024
1746368435574142,2,512
1746368435575219,2,512
1746368435576274,1,1024
1746368435578379,2,512
1746368435579427,2,512
1746368435580412,3,1024
1746368435582502,1,1024
1746368435584596,2,512
1746368435585662,2,512
1746368435586709,1,1024
1746368435588866,2,512
1746368435589988,2,512
1746368435591109,1,1024
1746368435593144,2,512
1746368435594191,3,1024
1746368435596263,1,1024
1746368435598347,2,512
1746368435599402,2,512
1746368435600443,1,1024
1746368435602528,2,512
1746368435603571,2,512
1746368435604617,2,512
1746368435605669,1,1024
1746368435607756,2,512
1746368435608796,2,512
1746368435609847,1,1024
1746368435611912,2,512
1746368435612982,3,1024
1746368435615069,1,1024
1746368435616871,2,512
1746368435617936,2,512
1746368435618995,1,1024
1746368435621102,2,512
1746368435622140,2,512
1746368435623195,2,512
1746368435624241,1,1024
1746368435626348,2,512
1746368435627404,3,1024
1746368435629469,1,1024
1746368435631597,2,512
1746368435632593,1,1024
1746368435634675,2,512
1746368435635728,2,512
1746368435636742,2,512
1746368435637815,1,1024
1746368435639882,2,512
1746368435640922,2,512
1746368435641977,1,1024
1746368435644053,2,512
1746368435645108,2,512
1746368435646164,1,1024
1746368435648082,2,512
1746368435649136,2,512
1746368435650117,3,1024
1746368435652205,1,1024
1746368435654303,2,512
1746368435655348,1,1024
1746368435657144,2,512
1746368435658193,2,512
1746368435659255,2,512
1746368435660309,1,1024
1746368435662394,2,512
1746368435663291,2,512
1746368435664310,1,1024
1746368435666222,2,512
1746368435667285,3,1024
1746368435669364,1,1024
1746368435671423,2,512
1746368435672499,2,512
1746368435673533,1,1024
1746368435675603,2,512
1746368435676652,2,512
1746368435677684,2,512
1746368435678737,1,1024
1746368435680853,2,512
1746368435681909,3,1024
1746368435684047,1,1024
1746368435686097,2,512
1746368435687132,1,1024
1746368435689093,2,512
1746368435690147,2,512
1746368435691342,2,512
1746368435692263,1,1024
1746368435694328,2,512
1746368435695372,2,512
1746368435696415,1,1024
1746368435698381,2,512
1746368435699417,2,512
1746368435700494,3,1024
1746368435702550,1,1024
1746368435704614,2,512
1746368435705659,1,1024
1746368435707743,2,512
1746368435708831,2,512
1746368435709860,2,512
1746368435710945,1,1024
1746368435712993,2,512
1746368435714035,2,512
1746368435715077,1,1024
1746368435717203,2,512
1746368435718307,2,512
1746368435719340,1,1024
1746368435721429,2,512
1746368435722447,2,512
1746368435723493,3,1024
1746368435725562,1,1024
1746368435727634,2,512
1746368435728669,1,1024
1746368435730661,2,512
1746368435731691,2,512
1746368435732737,2,512
1746368435733824,1,1024
1746368435735872,2,512
1746368435736919,2,512
1746368435737954,1,1024
1746368435739713,2,512
1746368435740752,3,1024
1746368435742827,1,1024
1746368435744888,2,512
1746368435745926,2,512
1746368435746817,1,1024
1746368435748876,2,512
1746368435749978,2,512
1746368435751007,2,512
1746368435752040,1,1024
1746368435754105,2,512
1746368435755147,3,1024
1746368435757240,1,1024
1746368435759332,2,512
1746368435760421,2,512
1746368435761446,1,1024
1746368435763517,2,512
1746368435764572,2,512
1746368435765604,1,1024
1746368435767674,2,512
1746368435768750,2,512
1746368435769780,1,1024
1746368435771843,2,512
1746368435772954,2,512
1746368435773955,3,1024
1746368435776033,1,1024
1746368435778122,2,512
1746368435779167,1,1024
1746368435781052,2,512
1746368435782101,2,512
1746368435783120,2,512
1746368435784164,1,1024
1746368435786223,2,512
1746368435787290,2,512
1746368435788314,1,1024
1746368435790114,2,512
1746368435791190,2,512
1746368435792377,3,1024
1746368435794383,1,1024
1746368435796455,2,512
1746368435797481,1,1024
1746368435799572,2,512
1746368435800648,2,512
1746368435801679,1,1024
1746368435803761,2,512
1746368435804789,2,512
1746368435805845,2,512
1746368435806868,1,1024
1746368435808937,2,512
1746368435810018,2,512
1746368435811049,1,1024
1746368435813121,2,512
1746368435814159,2,512
1746368435815200,1,1024
1746368435817263,2,512
1746368435818326,3,1024
1746368435820373,1,1024
1746368435822440,2,512
1746368435823529,2,512
1746368435824480,1,1024
1746368435826554,2,512
1746368435827598,2,512
1746368435828629,2,512
1746368435829679,1,1024
1746368435831491,2,512
1746368435832536,3,1024
1746368435834606,1,1024
1746368435836658,2,512
1746368435837697,2,512
1746368435838738,1,1024
1746368435840803,2,512
1746368435841852,2,512
1746368435842915,1,1024
1746368435844991,2,512
1746368435846022,2,512
1746368435847067,1,1024
1746368435849046,2,512
1746368435850051,2,512
1746368435851130,3,1024
1746368435853240,1,1024
1746368435855335,2,512
1746368435856347,1,1024
1746368435858401,2,512
1746368435859456,2,512
1746368435860536,2,512
1746368435861566,1,1024
1746368435863633,2,512
1746368435864735,2,512
1746368435865754,1,1024
1746368435867823,2,512
1746368435868889,2,512
1746368435869994,1,1024
1746368435872096,2,512
1746368435873069,2,512
1746368435874159,3,1024
1746368435876276,1,1024
1746368435878231,2,512
1746368435879167,1,1024
1746368435881241,2,512
1746368435882272,2,512
1746368435883312,2,512
1746368435884425,1,1024
1746368435886206,2,512
1746368435887295,2,512
1746368435888310,1,1024
1746368435890422,2,512
1746368435891299,2,512
1746368435892389,3,1024
1746368435894241,1,1024
1746368435895906,2,512
1746368435896946,1,1024
1746368435898955,2,512
1746368435900045,2,512
1746368435901085,2,512
1746368435902185,1,1024
1746368435904213,2,512
1746368435905252,2,512
1746368435906301,1,1024
1746368435908370,2,512
1746368435909334,3,1024
1746368435911437,1,1024
1746368435913499,2,512
1746368435914527,2,512
1746368435915575,1,1024
1746368435917646,2,512
1746368435918705,2,512
1746368435919760,2,512
1746368435920805,1,1024
1746368435922882,2,512
1746368435923897,2,512
1746368435924934,1,1024
1746368435927013,2,512
1746368435928072,3,1024
1746368435930117,1,1024
1746368435932218,2,512
1746368435933252,2,512
1746368435934300,1,1024
1746368435936372,2,512
1746368435937400,2,512
1746368435938437,1,1024
1746368435940524,2,512
1746368435941557,2,512
1746368435942613,2,512
1746368435943653,1,1024
1746368435945706,2,512
1746368435946739,2,512
1746368435947791,1,1024
1746368435949850,2,512
1746368435950935,3,1024
1746368435952983,1,1024
1746368435955078,2,512
1746368435956097,2,512
1746368435957126,1,1024
1746368435959236,2,512
1746368435960278,2,512
1746368435961306,2,512
1746368435962352,1,1024
1746368435964427,2,512
1746368435965453,2,512
1746368435966296,1,1024
1746368435968413,2,512
1746368435969453,3,1024
1746368435971519,1,1024
1746368435973593,2,512
1746368435974628,2,512
1746368435975659,1,1024
1746368435977774,2,512
1746368435978867,2,512
1746368435979875,2,512
1746368435980917,1,1024
1746368435982978,2,512
1746368435984017,3,1024
1746368435986090,1,1024
1746368435988171,2,512
1746368435989215,1,1024
1746368435991269,2,512
1746368435992341,2,512
1746368435993469,2,512
1746368435994544,1,1024
1746368435996639,2,512
1746368435997728,2,512
1746368435998753,1,1024
1746368436000478,2,512
1746368436001556,2,512
1746368436002637,3,1024
1746368436004738,1,1024
1746368436006851,2,512
1746368436007870,1,1024
1746368436009740,2,512
1746368436010780,2,512
1746368436011644,2,512
1746368436012691,1,1024
1746368436014768,2,512
1746368436015801,2,512
1746368436016843,1,1024
1746368436018615,2,512
1746368436019681,2,512
1746368436020722,3,1024
1746368436022822,1,1024
1746368436024857,2,512
1746368436025907,1,1024
1746368436027983,2,512
1746368436029075,2,512
1746368436030130,2,512
1746368436031167,1,1024
1746368436033121,2,512
1746368436034204,2,512
1746368436035235,1,1024
1746368436037186,2,512
1746368436038169,2,512
1746368436039218,3,1024
1746368436041308,1,1024
1746368436043376,2,512
1746368436044410,1,1024
1746368436046477,2,512
1746368436047522,2,512
1746368436048554,1,1024
1746368436050678,2,512
1746368436051748,2,512
1746368436052782,2,512
1746368436053828,1,1024
1746368436055899,2,512
1746368436056942,2,512
1746368436057983,1,1024
1746368436059964,2,512
1746368436061037,3,1024
1746368436063104,1,1024
1746368436064932,2,512
1746368436066033,2,512
1746368436067063,1,1024
1746368436069172,2,512
1746368436070212,2,512
1746368436071254,2,512
1746368436072314,1,1024
1746368436074369,2,512
1746368436075476,3,1024
1746368436077583,1,1024
1746368436079655,2,512
1746368436080695,2,512
1746368436081743,1,1024
1746368436083798,2,512
1746368436084886,2,512
1746368436085953,1,1024
1746368436088033,2,512
1746368436089120,2,512
1746368436090153,1,1024
1746368436092229,2,512
1746368436093158,2,512
1746368436094223,3,1024
1746368436096295,1,1024
1746368436098378,2,512
1746368436099418,1,1024
1746368436101485,2,512
1746368436102547,2,512
1746368436103486,2,512
1746368436104528,1,1024
1746368436106590,2,512
1746368436107648,2,512
1746368436108734,1,1024
1746368436110487,2,512
1746368436111527,2,512
1746368436112577,3,1024
1746368436114673,1,1024
1746368436116500,2,512
1746368436117532,1,1024
1746368436119557,2,512
1746368436120581,2,512
1746368436121626,2,512
1746368436122676,1,1024
1746368436124740,2,512
1746368436125800,2,512
1746368436126842,1,1024
1746368436128834,2,512
1746368436129866,2,512
1746368436130910,3,1024
1746368436132960,1,1024
1746368436134998,2,512
1746368436136055,1,1024
1746368436138072,2,512
1746368436139123,2,512
1746368436140138,2,512
1746368436141221,1,1024
1746368436143333,2,512
1746368436144378,2,512
1746368436145438,1,1024
1746368436147199,2,512
1746368436148291,3,1024
1746368436150353,1,1024
1746368436152087,2,512
1746368436153149,2,512
1746368436154266,1,1024
1746368436156379,2,512
1746368436157453,2,512
1746368436158517,2,512
1746368436159581,1,1024
1746368436161650,2,512
1746368436162693,2,512
1746368436163732,1,1024
1746368436165759,2,512
1746368436166801,3,1024
1746368436168894,1,1024
1746368436170646,2,512
1746368436171710,2,512
1746368436172811,1,1024
1746368436174853,2,512
1746368436175933,2,512
1746368436176971,2,512
1746368436178016,1,1024
1746368436179781,2,512
1746368436180851,3,1024
1746368436182927,1,1024
1746368436185013,2,512
1746368436186079,2,512
1746368436187116,1,1024
1746368436189197,2,512
1746368436190259,2,512
1746368436191298,2,512
1746368436192353,1,1024
1746368436194426,2,512
1746368436195481,3,1024
1746368436197594,1,1024
1746368436199643,2,512
1746368436200691,1,1024
1746368436202870,2,512
1746368436203951,2,512
1746368436205046,2,512
1746368436206076,1,1024
1746368436208135,2,512
1746368436209207,2,512
1746368436210245,1,1024
1746368436212387,2,512
1746368436213573,2,512
1746368436214644,3,1024
1746368436216699,1,1024
1746368436218806,2,512
1746368436219860,1,1024
1746368436221794,2,512
1746368436222852,2,512
1746368436223886,2,512
1746368436224930,1,1024
1746368436227010,2,512
1746368436228083,2,512
1746368436229132,1,1024
1746368436230998,2,512
1746368436231988,2,512
1746368436233044,3,1024
1746368436235151,1,1024
1746368436237237,2,512
1746368436238274,1,1024
1746368436240028,2,512
1746368436241127,2,512
1746368436242196,2,512
1746368436243296,1,1024
1746368436245338,2,512
1746368436246385,2,512
1746368436247436,1,1024
1746368436249511,2,512
1746368436250579,3,1024
1746368436252251,1,1024
1746368436254357,2,512
1746368436255397,2,512
1746368436256430,1,1024
1746368436258362,2,512
1746368436259589,2,512
1746368436260367,3,1024
1746368436262456,1,1024
1746368436264484,2,512
1746368436265439,1,1024
1746368436267641,2,512
1746368436268626,2,512
1746368436269668,2,512
1746368436270720,1,1024
1746368436272811,2,512
1746368436273844,2,512
1746368436274888,1,1024
1746368436276746,2,512
1746368436277708,2,512
1746368436278788,3,1024
1746368436280837,1,1024
1746368436282590,2,512
1746368436283638,1,1024
1746368436285719,2,512
1746368436286734,2,512
1746368436287782,1,1024
1746368436289859,2,512
1746368436290808,2,512
1746368436291845,2,512
1746368436292904,1,1024
1746368436294968,2,512
1746368436296016,2,512
1746368436297062,1,1024
1746368436298928,2,512
1746368436299958,3,1024
1746368436302024,1,1024
1746368436304096,2,512
1746368436305140,2,512
1746368436306182,1,1024
1746368436308240,2,512
1746368436309279,2,512
1746368436310330,2,512
1746368436311379,1,1024
1746368436313434,2,512
1746368436314488,2,512
1746368436315534,1,1024
1746368436317590,2,512
1746368436318628,3,1024
1746368436320381,1,1024
1746368436322453,2,512
1746368436323518,2,512
1746368436324491,2,512
1746368436325471,1,1024
1746368436327547,2,512
1746368436328591,2,512
1746368436329632,1,1024
1746368436331745,2,512
1746368436332825,3,1024
1746368436334906,1,1024
1746368436336617,2,512
1746368436337620,2,512
1746368436338664,1,1024
1746368436340731,2,512
1746368436341756,2,512
1746368436342804,1,1024
1746368436344885,2,512
1746368436345924,2,512
1746368436346960,3,1024
1746368436349033,1,1024
1746368436351103,2,512
1746368436352150,1,1024
1746368436354040,2,512
1746368436355080,2,512
1746368436356120,2,512
1746368436357153,1,1024
1746368436359274,2,512
1746368436360290,2,512
1746368436361328,1,1024
1746368436363480,2,512
1746368436364535,2,512
1746368436365576,3,1024
1746368436367651,1,1024
1746368436369715,2,512
1746368436370752,1,1024
1746368436372771,2,512
1746368436373809,2,512
1746368436374843,2,512
1746368436375923,1,1024
1746368436377787,2,512
1746368436378829,2,512
1746368436379879,1,1024
1746368436381903,2,512
1746368436382931,2,512
1746368436383977,3,1024
1746368436385846,1,1024
1746368436387671,2,512
1746368436388714,2,512
1746368436389744,1,1024
1746368436391816,2,512
1746368436392857,2,512
1746368436393930,1,1024
1746368436396054,2,512
1746368436397091,2,512
1746368436398120,1,1024
1746368436400053,2,512
1746368436401085,3,1024
1746368436403153,1,1024
1746368436405074,2,512
1746368436406104,2,512
1746368436407148,2,512
1746368436408208,1,1024
1746368436410293,2,512
1746368436411318,2,512
1746368436412356,1,1024
1746368436414437,2,512
1746368436415524,3,1024
1746368436417554,1,1024
1746368436419640,2,512
1746368436420673,2,512
1746368436421718,1,1024
1746368436423816,2,512
1746368436424790,2,512
1746368436425840,2,512
1746368436426884,1,1024
1746368436428954,2,512
1746368436429983,2,512
1746368436431019,1,1024
1746368436432791,2,512
1746368436433864,3,1024
1746368436435563,1,1024
1746368436437619,2,512
1746368436438670,2,512
1746368436439757,2,512
1746368436440785,1,1024
1746368436442858,2,512
1746368436443895,2,512
1746368436444928,1,1024
1746368436446951,2,512
1746368436448078,3,1024
1746368436450106,1,1024
