us,flow,size,rtt_us
1746368434074653,3,1024,0
1746368434075919,2,512,0
1746368434078290,2,512,0
1746368434079280,1,1024,0
1746368434079285,3,1024,0
1746368434080606,2,512,0
1746368434082918,2,512,0
1746368434083919,1,1024,0
1746368434083922,3,1024,0
1746368434085240,2,512,0
1746368434087559,2,512,0
1746368434088359,3,1024,0
1746368434088353,1,1024,0
1746368434089892,2,512,0
1746368434092273,2,512,0
1746368434092994,3,1024,0
1746368434093001,1,1024,0
1746368434094604,2,512,0
1746368434096892,2,512,0
1746368434097584,3,1024,0
1746368434097607,1,1024,0
1746368434099217,2,512,0
1746368434101533,2,512,0
1746368434102059,3,1024,0
1746368434102243,1,1024,0
1746368434103845,2,512,0
1746368434106207,2,512,0
1746368434106654,3,1024,0
1746368434106824,1,1024,0
1746368434108581,2,512,0
1746368434110907,2,512,0
1746368434111247,3,1024,0
1746368434111407,1,1024,0
1746368434113258,2,512,0
1746368434115631,2,512,0
1746368434115829,3,1024,0
1746368434115987,1,1024,0
1746368434117967,2,512,0
1746368434120252,3,1024,0
1746368434120306,2,512,0
1746368434120420,1,1024,0
1746368434122643,2,512,0
1746368434124570,3,1024,0
1746368434124800,1,1024,0
1746368434124800,2,512,0
1746368434127114,2,512,0
1746368434128897,3,1024,0
1746368434129401,1,1024,0
1746368434129442,2,512,0
1746368434131796,2,512,0
1746368434133583,1,1024,0
1746368434133581,3,1024,0
1746368434134115,2,512,0
1746368434136467,2,512,0
1746368434138210,1,1024,0
1746368434138207,3,1024,0
1746368434138789,2,512,0
1746368434141139,2,512,0
1746368434142797,1,1024,0
1746368434142802,3,1024,0
1746368434143463,2,512,0
1746368434145783,2,512,0
1746368434146978,3,1024,0
1746368434147386,1,1024,0
1746368434148121,2,512,0
1746368434150472,2,512,0
1746368434151602,3,1024,0
1746368434151658,1,1024,0
1746368434152805,2,512,0
1746368434155136,2,512,0
1746368434156224,3,1024,0
1746368434156263,1,1024,0
1746368434157477,2,512,0
1746368434159887,2,512,0
1746368434160890,1,1024,0
1746368434160890,3,1024,0
1746368434162213,2,512,0
1746368434164558,2,512,0
1746368434165541,3,1024,0
1746368434165541,1,1024,0
1746368434166947,2,512,0
1746368434169349,2,512,0
1746368434170225,1,1024,0
1746368434170230,3,1024,0
1746368434171694,2,512,0
1746368434174042,2,512,0
1746368434174518,3,1024,0
1746368434174852,1,1024,0
1746368434176432,2,512,0
1746368434178811,2,512,0
1746368434179115,3,1024,0
1746368434179457,1,1024,0
1746368434181147,2,512,0
1746368434183462,3,1024,0
1746368434183535,2,512,0
1746368434184059,1,1024,0
1746368434185874,2,512,0
1746368434188114,3,1024,0
1746368434188269,2,512,0
1746368434188698,1,1024,0
1746368434190619,2,512,0
1746368434192808,3,1024,0
1746368434192944,2,512,0
1746368434193308,1,1024,0
1746368434195303,2,512,0
1746368434197349,3,1024,0
1746368434197516,2,512,0
1746368434197904,1,1024,0
1746368434199668,2,512,0
1746368434201967,3,1024,0
1746368434202021,2,512,0
1746368434202511,1,1024,0
1746368434204371,2,512,0
1746368434206618,3,1024,0
1746368434206621,2,512,0
1746368434207105,1,1024,0
1746368434208989,2,512,0
1746368434211240,2,512,0
1746368434211240,3,1024,0
1746368434211706,1,1024,0
1746368434213606,2,512,0
1746368434215710,3,1024,0
1746368434215963,2,512,0
1746368434216308,1,1024,0
1746368434218303,2,512,0
1746368434220388,3,1024,0
1746368434220656,2,512,0
1746368434220911,1,1024,0
1746368434222997,2,512,0
1746368434225048,3,1024,0
1746368434225224,2,512,0
1746368434225505,1,1024,0
1746368434227564,2,512,0
1746368434229662,3,1024,0
1746368434229900,2,512,0
1746368434230100,1,1024,0
1746368434232238,2,512,0
1746368434234310,3,1024,0
1746368434234581,1,1024,0
1746368434234643,2,512,0
1746368434237000,2,512,0
1746368434238926,3,1024,0
1746368434239205,1,1024,0
1746368434239337,2,512,0
1746368434241675,2,512,0
1746368434243558,3,1024,0
1746368434243809,1,1024,0
1746368434244034,2,512,0
1746368434246381,2,512,0
1746368434248186,3,1024,0
1746368434248411,1,1024,0
1746368434248730,2,512,0
1746368434251097,2,512,0
1746368434252790,3,1024,0
1746368434253017,1,1024,0
1746368434253441,2,512,0
1746368434255808,2,512,0
1746368434257200,3,1024,0
1746368434257628,1,1024,0
1746368434258204,2,512,0
1746368434260583,2,512,0
1746368434261821,3,1024,0
1746368434262265,1,1024,0
1746368434262925,2,512,0
1746368434265203,2,512,0
1746368434266277,3,1024,0
1746368434266874,1,1024,0
1746368434267579,2,512,0
1746368434269924,2,512,0
1746368434270958,3,1024,0
1746368434271481,1,1024,0
1746368434272265,2,512,0
1746368434274508,2,512,0
1746368434275611,3,1024,0
1746368434276136,1,1024,0
1746368434276903,2,512,0
1746368434279257,2,512,0
1746368434280253,3,1024,0
1746368434280757,1,1024,0
1746368434281616,2,512,0
1746368434283991,2,512,0
1746368434284875,3,1024,0
1746368434285367,1,1024,0
1746368434286338,2,512,0
1746368434288679,2,512,0
1746368434289511,3,1024,0
1746368434289976,1,1024,0
1746368434291019,2,512,0
1746368434293393,2,512,0
1746368434294123,3,1024,0
1746368434294591,1,1024,0
1746368434295750,2,512,0
1746368434298137,2,512,0
1746368434298763,3,1024,0
1746368434299228,1,1024,0
1746368434300503,2,512,0
1746368434302868,2,512,0
1746368434303388,3,1024,0
1746368434303856,1,1024,0
1746368434305245,2,512,0
1746368434307613,2,512,0
1746368434307615,3,1024,0
1746368434308480,1,1024,0
1746368434309960,2,512,0
1746368434312245,3,1024,0
1746368434312317,2,512,0
1746368434313134,1,1024,0
1746368434314679,2,512,0
1746368434316882,3,1024,0
1746368434317040,2,512,0
1746368434317780,1,1024,0
1746368434319398,2,512,0
1746368434321504,3,1024,0
1746368434321742,2,512,0
1746368434322445,1,1024,0
1746368434324098,2,512,0
1746368434326125,3,1024,0
1746368434326449,2,512,0
1746368434327052,1,1024,0
1746368434328807,2,512,0
1746368434330757,3,1024,0
1746368434331168,2,512,0
1746368434331450,1,1024,0
1746368434333518,2,512,0
1746368434335373,3,1024,0
1746368434335880,2,512,0
1746368434336061,1,1024,0
1746368434338240,2,512,0
1746368434340010,3,1024,0
1746368434340619,2,512,0
1746368434340752,1,1024,0
1746368434342987,2,512,0
1746368434344640,3,1024,0
1746368434345338,2,512,0
1746368434345387,1,1024,0
1746368434347689,2,512,0
1746368434349269,3,1024,0
1746368434350039,1,1024,0
1746368434350089,2,512,0
1746368434352473,2,512,0
1746368434353893,3,1024,0
1746368434354714,1,1024,0
1746368434354862,2,512,0
1746368434357210,2,512,0
1746368434358353,3,1024,0
1746368434359188,1,1024,0
1746368434359567,2,512,0
1746368434361930,2,512,0
1746368434362995,3,1024,0
1746368434363840,1,1024,0
1746368434364286,2,512,0
1746368434366645,2,512,0
1746368434367220,3,1024,0
1746368434368435,1,1024,0
1746368434369096,2,512,0
1746368434371497,2,512,0
1746368434371863,3,1024,0
1746368434372739,1,1024,0
1746368434373885,2,512,0
1746368434376286,2,512,0
1746368434376504,3,1024,0
1746368434377392,1,1024,0
1746368434378683,2,512,0
1746368434381068,2,512,0
1746368434381176,3,1024,0
1746368434381808,1,1024,0
1746368434383445,2,512,0
1746368434385833,2,512,0
1746368434385837,3,1024,0
1746368434386487,1,1024,0
1746368434388208,2,512,0
1746368434390516,3,1024,0
1746368434390604,2,512,0
1746368434391121,1,1024,0
1746368434392989,2,512,0
1746368434395092,3,1024,0
1746368434395361,1,1024,0
1746368434395360,2,512,0
1746368434397743,2,512,0
1746368434399594,1,1024,0
1746368434399762,3,1024,0
1746368434400125,2,512,0
1746368434402529,2,512,0
1746368434404219,1,1024,0
1746368434404400,3,1024,0
1746368434404897,2,512,0
1746368434407287,2,512,0
1746368434408624,1,1024,0
1746368434409042,3,1024,0
1746368434409693,2,512,0
1746368434412111,2,512,0
1746368434413281,1,1024,0
1746368434413843,3,1024,0
1746368434414491,2,512,0
1746368434417055,2,512,0
1746368434418093,1,1024,0
1746368434419019,3,1024,0
1746368434419591,2,512,0
1746368434422064,2,512,0
1746368434423270,1,1024,0
1746368434423425,3,1024,0
1746368434424607,2,512,0
1746368434427306,2,512,0
1746368434428088,1,1024,0
1746368434428177,3,1024,0
1746368434429894,2,512,0
1746368434432270,2,512,0
1746368434432663,1,1024,0
1746368434432864,3,1024,0
1746368434434801,2,512,0
1746368434437158,2,512,0
1746368434437651,1,1024,0
1746368434437651,3,1024,0
1746368434439542,2,512,0
1746368434441997,2,512,0
1746368434442074,1,1024,0
1746368434442105,3,1024,0
1746368434444713,2,512,0
1746368434446905,1,1024,0
1746368434447054,3,1024,0
1746368434447294,2,512,0
1746368434449711,2,512,0
1746368434451630,1,1024,0
1746368434451755,3,1024,0
1746368434451853,2,512,0
1746368434454001,2,512,0
1746368434456275,2,512,0
1746368434456272,1,1024,0
1746368434456386,3,1024,0
1746368434458660,2,512,0
1746368434460951,1,1024,0
1746368434461032,3,1024,0
1746368434461061,2,512,0
1746368434463448,2,512,0
1746368434465582,1,1024,0
1746368434465646,3,1024,0
1746368434465849,2,512,0
1746368434468195,2,512,0
1746368434470256,1,1024,0
1746368434470255,3,1024,0
1746368434470619,2,512,0
1746368434472955,2,512,0
1746368434474896,1,1024,0
1746368434474896,3,1024,0
1746368434475296,2,512,0
1746368434477638,2,512,0
1746368434479503,3,1024,0
1746368434479500,1,1024,0
1746368434479920,2,512,0
1746368434482285,2,512,0
1746368434483934,3,1024,0
1746368434484234,1,1024,0
1746368434484632,2,512,0
1746368434486985,2,512,0
1746368434488582,1,1024,0
1746368434488582,3,1024,0
1746368434489311,2,512,0
1746368434491648,2,512,0
1746368434492835,3,1024,0
1746368434493189,1,1024,0
1746368434493978,2,512,0
1746368434496352,2,512,0
1746368434497218,3,1024,0
1746368434497810,1,1024,0
1746368434498700,2,512,0
1746368434501103,2,512,0
1746368434501915,3,1024,0
1746368434502248,1,1024,0
1746368434503453,2,512,0
1746368434505811,2,512,0
1746368434506528,3,1024,0
1746368434506863,1,1024,0
1746368434508186,2,512,0
1746368434510522,2,512,0
1746368434511134,3,1024,0
1746368434511463,1,1024,0
1746368434512894,2,512,0
1746368434515236,2,512,0
1746368434515768,3,1024,0
1746368434516083,1,1024,0
1746368434517576,2,512,0
1746368434519927,2,512,0
1746368434520354,1,1024,0
1746368434520355,3,1024,0
1746368434522266,2,512,0
1746368434524538,3,1024,0
1746368434524634,2,512,0
1746368434524533,1,1024,0
1746368434526960,2,512,0
1746368434529204,1,1024,0
1746368434529228,2,512,0
1746368434529216,3,1024,0
1746368434531566,2,512,0
1746368434533635,1,1024,0
1746368434533848,3,1024,0
1746368434533921,2,512,0
1746368434536263,2,512,0
1746368434538254,1,1024,0
1746368434538247,3,1024,0
1746368434538493,2,512,0
1746368434540831,2,512,0
1746368434542896,1,1024,0
1746368434542922,3,1024,0
1746368434543179,2,512,0
1746368434545525,2,512,0
1746368434547511,1,1024,0
1746368434547543,3,1024,0
1746368434547856,2,512,0
1746368434550216,2,512,0
1746368434551914,3,1024,0
1746368434552121,1,1024,0
1746368434552543,2,512,0
1746368434554874,2,512,0
1746368434556554,3,1024,0
1746368434556735,1,1024,0
1746368434557215,2,512,0
1746368434559529,2,512,0
1746368434560951,1,1024,0
1746368434561154,3,1024,0
1746368434561877,2,512,0
1746368434564297,2,512,0
1746368434565441,1,1024,0
1746368434565483,3,1024,0
1746368434566629,2,512,0
1746368434569003,2,512,0
1746368434570059,1,1024,0
1746368434570104,3,1024,0
1746368434571394,2,512,0
1746368434573764,2,512,0
1746368434574539,3,1024,0
1746368434574671,1,1024,0
1746368434576084,2,512,0
1746368434578405,2,512,0
1746368434579211,3,1024,0
1746368434579272,1,1024,0
1746368434580724,2,512,0
1746368434583040,2,512,0
1746368434583752,1,1024,0
1746368434583751,3,1024,0
1746368434585367,2,512,0
1746368434587689,2,512,0
1746368434588369,1,1024,0
1746368434588378,3,1024,0
1746368434590011,2,512,0
1746368434592337,2,512,0
1746368434593031,1,1024,0
1746368434593037,3,1024,0
1746368434594679,2,512,0
1746368434597062,2,512,0
1746368434597419,1,1024,0
1746368434597619,3,1024,0
1746368434599453,2,512,0
1746368434601608,2,512,0
1746368434602009,3,1024,0
1746368434602010,1,1024,0
1746368434603967,2,512,0
1746368434606304,2,512,0
1746368434606305,3,1024,0
1746368434606606,1,1024,0
1746368434608713,2,512,0
1746368434611004,3,1024,0
1746368434611004,2,512,0
1746368434611002,1,1024,0
1746368434613375,2,512,0
1746368434615668,1,1024,0
1746368434615668,3,1024,0
1746368434615759,2,512,0
1746368434618025,2,512,0
1746368434620140,3,1024,0
1746368434620254,1,1024,0
1746368434620367,2,512,0
1746368434622521,2,512,0
1746368434624581,1,1024,0
1746368434624737,3,1024,0
1746368434624845,2,512,0
1746368434627164,2,512,0
1746368434629192,3,1024,0
1746368434629193,1,1024,0
1746368434629422,2,512,0
1746368434631558,2,512,0
1746368434633850,2,512,0
1746368434633850,1,1024,0
1746368434633852,3,1024,0
1746368434636179,2,512,0
1746368434638315,1,1024,0
1746368434638460,3,1024,0
1746368434638544,2,512,0
1746368434640899,2,512,0
1746368434642913,3,1024,0
1746368434642916,1,1024,0
1746368434643247,2,512,0
1746368434645576,2,512,0
1746368434647530,3,1024,0
1746368434647532,1,1024,0
1746368434647898,2,512,0
1746368434650245,2,512,0
1746368434652128,3,1024,0
1746368434652128,1,1024,0
1746368434652585,2,512,0
1746368434654927,2,512,0
1746368434656725,3,1024,0
1746368434656736,1,1024,0
1746368434657250,2,512,0
1746368434659592,2,512,0
1746368434661379,3,1024,0
1746368434661381,1,1024,0
1746368434661930,2,512,0
1746368434664277,2,512,0
1746368434666010,1,1024,0
1746368434666009,3,1024,0
1746368434666650,2,512,0
1746368434669005,2,512,0
1746368434670250,1,1024,0
1746368434670251,3,1024,0
1746368434671453,2,512,0
1746368434673764,2,512,0
1746368434674586,1,1024,0
1746368434674907,3,1024,0
1746368434676092,2,512,0
1746368434678393,2,512,0
1746368434679230,1,1024,0
1746368434679508,3,1024,0
1746368434680732,2,512,0
1746368434683062,2,512,0
1746368434683709,3,1024,0
1746368434683853,1,1024,0
1746368434685387,2,512,0
1746368434687719,2,512,0
1746368434687971,3,1024,0
1746368434688449,1,1024,0
1746368434690102,2,512,0
1746368434692490,2,512,0
1746368434692568,3,1024,0
1746368434693055,1,1024,0
1746368434694887,2,512,0
1746368434697049,2,512,0
1746368434697050,3,1024,0
1746368434697658,1,1024,0
1746368434699380,2,512,0
1746368434701660,3,1024,0
1746368434701660,2,512,0
1746368434702262,1,1024,0
1746368434704016,2,512,0
1746368434706267,2,512,0
1746368434706309,3,1024,0
1746368434706859,1,1024,0
1746368434708640,2,512,0
1746368434711018,2,512,0
1746368434711036,3,1024,0
1746368434711065,1,1024,0
1746368434713345,2,512,0
1746368434715258,1,1024,0
1746368434715258,3,1024,0
1746368434715685,2,512,0
1746368434718014,2,512,0
1746368434719785,1,1024,0
1746368434719785,3,1024,0
1746368434720358,2,512,0
1746368434722705,2,512,0
1746368434723962,3,1024,0
1746368434724389,1,1024,0
1746368434725077,2,512,0
1746368434727413,2,512,0
1746368434728577,3,1024,0
1746368434729078,1,1024,0
1746368434729729,2,512,0
1746368434732021,2,512,0
1746368434732938,3,1024,0
1746368434733693,1,1024,0
1746368434734403,2,512,0
1746368434736748,2,512,0
1746368434737595,3,1024,0
1746368434738296,1,1024,0
1746368434739083,2,512,0
1746368434741422,2,512,0
1746368434742229,3,1024,0
1746368434742917,1,1024,0
1746368434743760,2,512,0
1746368434746099,2,512,0
1746368434746613,3,1024,0
1746368434747522,1,1024,0
1746368434748437,2,512,0
1746368434750780,2,512,0
1746368434751231,3,1024,0
1746368434752158,1,1024,0
1746368434753144,2,512,0
1746368434755477,2,512,0
1746368434755853,3,1024,0
1746368434756769,1,1024,0
1746368434757839,2,512,0
1746368434760171,2,512,0
1746368434760175,3,1024,0
1746368434761376,1,1024,0
1746368434762528,2,512,0
1746368434764799,3,1024,0
1746368434764862,2,512,0
1746368434766033,1,1024,0
1746368434767181,2,512,0
1746368434769391,2,512,0
1746368434769390,3,1024,0
1746368434770599,1,1024,0
1746368434771770,2,512,0
1746368434774059,3,1024,0
1746368434774129,2,512,0
1746368434775237,1,1024,0
1746368434776392,2,512,0
1746368434778669,2,512,0
1746368434778698,3,1024,0
1746368434779902,1,1024,0
1746368434781051,2,512,0
1746368434782911,3,1024,0
1746368434783418,2,512,0
1746368434784567,1,1024,0
1746368434785765,2,512,0
1746368434787545,3,1024,0
1746368434788112,2,512,0
1746368434789018,1,1024,0
1746368434790478,2,512,0
1746368434792195,3,1024,0
1746368434792837,2,512,0
1746368434793638,1,1024,0
1746368434795202,2,512,0
1746368434796824,3,1024,0
1746368434797580,2,512,0
1746368434798275,1,1024,0
1746368434799933,2,512,0
1746368434801446,3,1024,0
1746368434802298,2,512,0
1746368434802930,1,1024,0
1746368434804563,2,512,0
1746368434806052,3,1024,0
1746368434806928,2,512,0
1746368434807664,1,1024,0
1746368434809281,2,512,0
1746368434810674,3,1024,0
1746368434811657,2,512,0
1746368434812303,1,1024,0
1746368434814018,2,512,0
1746368434815296,3,1024,0
1746368434816414,2,512,0
1746368434816943,1,1024,0
1746368434818777,2,512,0
1746368434819925,3,1024,0
1746368434821166,2,512,0
1746368434821582,1,1024,0
1746368434823536,2,512,0
1746368434824560,3,1024,0
1746368434825925,2,512,0
1746368434825927,1,1024,0
1746368434828299,2,512,0
1746368434829198,3,1024,0
1746368434830583,1,1024,0
1746368434830607,2,512,0
1746368434832947,2,512,0
1746368434833864,3,1024,0
1746368434835215,1,1024,0
1746368434835301,2,512,0
1746368434837678,2,512,0
1746368434838524,3,1024,0
1746368434839793,1,1024,0
1746368434840031,2,512,0
1746368434842398,2,512,0
1746368434843179,3,1024,0
1746368434844430,1,1024,0
1746368434844750,2,512,0
1746368434847109,2,512,0
1746368434847809,3,1024,0
1746368434849099,1,1024,0
1746368434849475,2,512,0
1746368434851889,2,512,0
1746368434852459,3,1024,0
1746368434853738,1,1024,0
1746368434854283,2,512,0
1746368434856671,2,512,0
1746368434857119,3,1024,0
1746368434858380,1,1024,0
1746368434859082,2,512,0
1746368434861480,2,512,0
1746368434861749,3,1024,0
1746368434863019,1,1024,0
1746368434863842,2,512,0
1746368434866218,2,512,0
1746368434866378,3,1024,0
1746368434867653,1,1024,0
1746368434868598,2,512,0
1746368434870965,2,512,0
1746368434871029,3,1024,0
1746368434872313,1,1024,0
1746368434873417,2,512,0
1746368434875736,3,1024,0
1746368434875807,2,512,0
1746368434876609,1,1024,0
1746368434878181,2,512,0
1746368434880409,3,1024,0
1746368434880547,2,512,0
1746368434881309,1,1024,0
1746368434882918,2,512,0
1746368434884644,3,1024,0
1746368434885281,2,512,0
1746368434885975,1,1024,0
1746368434887651,2,512,0
1746368434889322,3,1024,0
1746368434890013,2,512,0
1746368434890629,1,1024,0
1746368434892382,2,512,0
1746368434893678,3,1024,0
1746368434894827,2,512,0
1746368434894833,1,1024,0
1746368434897207,2,512,0
1746368434898232,3,1024,0
1746368434899450,2,512,0
1746368434899450,1,1024,0
1746368434901816,2,512,0
1746368434902933,3,1024,0
1746368434904167,1,1024,0
1746368434904202,2,512,0
1746368434906468,2,512,0
1746368434907594,3,1024,0
1746368434908823,1,1024,0
1746368434908958,2,512,0
1746368434911360,2,512,0
1746368434912257,3,1024,0
1746368434913493,1,1024,0
1746368434913748,2,512,0
1746368434915929,2,512,0
1746368434916914,3,1024,0
1746368434918214,1,1024,0
1746368434918320,2,512,0
1746368434920709,2,512,0
1746368434921559,3,1024,0
1746368434922852,1,1024,0
1746368434923079,2,512,0
1746368434925443,2,512,0
1746368434926223,3,1024,0
1746368434927485,1,1024,0
1746368434927813,2,512,0
1746368434930181,2,512,0
1746368434930866,3,1024,0
1746368434932134,1,1024,0
1746368434932541,2,512,0
1746368434934696,2,512,0
1746368434935518,3,1024,0
1746368434936773,1,1024,0
1746368434937078,2,512,0
1746368434939459,2,512,0
1746368434940189,3,1024,0
1746368434941413,1,1024,0
1746368434941817,2,512,0
1746368434944213,2,512,0
1746368434944827,3,1024,0
1746368434946051,1,1024,0
1746368434946568,2,512,0
1746368434948909,2,512,0
1746368434949464,3,1024,0
1746368434950665,1,1024,0
1746368434951258,2,512,0
1746368434953596,2,512,0
1746368434954104,3,1024,0
1746368434955278,1,1024,0
1746368434955953,2,512,0
1746368434958300,2,512,0
1746368434958835,3,1024,0
1746368434959518,1,1024,0
1746368434960665,2,512,0
1746368434963016,2,512,0
1746368434963024,3,1024,0
1746368434964146,1,1024,0
1746368434965386,2,512,0
1746368434967682,3,1024,0
1746368434967766,2,512,0
1746368434968762,1,1024,0
1746368434970100,2,512,0
1746368434972293,2,512,0
1746368434972294,3,1024,0
1746368434973384,1,1024,0
1746368434974626,2,512,0
1746368434976949,2,512,0
1746368434976950,3,1024,0
1746368434978016,1,1024,0
1746368434979295,2,512,0
1746368434981584,3,1024,0
1746368434981632,2,512,0
1746368434982674,1,1024,0
1746368434983996,2,512,0
1746368434986223,3,1024,0
1746368434986346,2,512,0
1746368434987342,1,1024,0
1746368434988682,2,512,0
1746368434990837,3,1024,0
1746368434991023,2,512,0
1746368434991982,1,1024,0
1746368434993351,2,512,0
1746368434995453,3,1024,0
1746368434995678,2,512,0
1746368434996599,1,1024,0
1746368434998026,2,512,0
1746368435000085,3,1024,0
1746368435000363,2,512,0
1746368435001306,1,1024,0
1746368435002692,2,512,0
1746368435004756,3,1024,0
1746368435005019,2,512,0
1746368435005978,1,1024,0
1746368435007349,2,512,0
1746368435009397,3,1024,0
1746368435009684,2,512,0
1746368435010619,1,1024,0
1746368435012018,2,512,0
1746368435014001,3,1024,0
1746368435014347,2,512,0
1746368435015226,1,1024,0
1746368435016737,2,512,0
1746368435018545,3,1024,0
1746368435019077,2,512,0
1746368435019863,1,1024,0
1746368435021420,2,512,0
1746368435022863,3,1024,0
1746368435023759,2,512,0
1746368435024565,1,1024,0
1746368435026107,2,512,0
1746368435027471,3,1024,0
1746368435028474,2,512,0
1746368435029194,1,1024,0
1746368435030810,2,512,0
1746368435032088,3,1024,0
1746368435033091,2,512,0
1746368435033815,1,1024,0
1746368435035472,2,512,0
1746368435036698,3,1024,0
1746368435037847,2,512,0
1746368435038431,1,1024,0
1746368435040247,2,512,0
1746368435041323,3,1024,0
1746368435042624,2,512,0
1746368435043048,1,1024,0
1746368435044968,2,512,0
1746368435045980,3,1024,0
1746368435047311,2,512,0
1746368435047685,1,1024,0
1746368435049675,2,512,0
1746368435050609,3,1024,0
1746368435052043,2,512,0
1746368435052308,1,1024,0
1746368435054401,2,512,0
1746368435055253,3,1024,0
1746368435056770,2,512,0
1746368435056924,1,1024,0
1746368435059123,2,512,0
1746368435059903,3,1024,0
1746368435061487,1,1024,0
1746368435061488,2,512,0
1746368435063852,2,512,0
1746368435064547,3,1024,0
1746368435066102,1,1024,0
1746368435066197,2,512,0
1746368435068545,2,512,0
1746368435069194,3,1024,0
1746368435070699,1,1024,0
1746368435070896,2,512,0
1746368435073070,2,512,0
1746368435073824,3,1024,0
1746368435075360,1,1024,0
1746368435075420,2,512,0
1746368435077780,2,512,0
1746368435078463,3,1024,0
1746368435079988,1,1024,0
1746368435080154,2,512,0
1746368435082546,2,512,0
1746368435083088,3,1024,0
1746368435084518,1,1024,0
1746368435084922,2,512,0
1746368435087297,2,512,0
1746368435087668,3,1024,0
1746368435089171,1,1024,0
1746368435089652,2,512,0
1746368435092030,2,512,0
1746368435092303,3,1024,0
1746368435093814,1,1024,0
1746368435094385,2,512,0
1746368435096753,2,512,0
1746368435096784,3,1024,0
1746368435098430,1,1024,0
1746368435099025,2,512,0
1746368435101403,2,512,0
1746368435101463,3,1024,0
1746368435103067,1,1024,0
1746368435103781,2,512,0
1746368435106105,3,1024,0
1746368435106159,2,512,0
1746368435107694,1,1024,0
1746368435108535,2,512,0
1746368435110750,3,1024,0
1746368435110848,2,512,0
1746368435112319,1,1024,0
1746368435113203,2,512,0
1746368435115401,3,1024,0
1746368435115578,2,512,0
1746368435116940,1,1024,0
1746368435117926,2,512,0
1746368435120026,3,1024,0
1746368435120307,2,512,0
1746368435121462,1,1024,0
1746368435122690,2,512,0
1746368435124660,3,1024,0
1746368435125058,2,512,0
1746368435126156,1,1024,0
1746368435127444,2,512,0
1746368435129306,3,1024,0
1746368435129615,2,512,0
1746368435130839,1,1024,0
1746368435131986,2,512,0
1746368435133793,3,1024,0
1746368435134374,2,512,0
1746368435135470,1,1024,0
1746368435136769,2,512,0
1746368435138445,3,1024,0
1746368435139173,2,512,0
1746368435140117,1,1024,0
1746368435141553,2,512,0
1746368435143106,3,1024,0
1746368435144050,2,512,0
1746368435144786,1,1024,0
1746368435146432,2,512,0
1746368435147754,3,1024,0
1746368435148804,2,512,0
1746368435149455,1,1024,0
1746368435151203,2,512,0
1746368435152342,3,1024,0
1746368435153581,2,512,0
1746368435154086,1,1024,0
1746368435155940,2,512,0
1746368435156999,3,1024,0
1746368435158307,2,512,0
1746368435158376,1,1024,0
1746368435160709,2,512,0
1746368435161655,3,1024,0
1746368435163019,1,1024,0
1746368435163097,2,512,0
1746368435165488,2,512,0
1746368435166291,3,1024,0
1746368435167704,1,1024,0
1746368435167851,2,512,0
1746368435170215,2,512,0
1746368435170926,3,1024,0
1746368435172365,1,1024,0
1746368435172576,2,512,0
1746368435174957,2,512,0
1746368435175562,3,1024,0
1746368435177009,1,1024,0
1746368435177337,2,512,0
1746368435179709,2,512,0
1746368435180195,3,1024,0
1746368435181720,1,1024,0
1746368435182086,2,512,0
1746368435184466,2,512,0
1746368435184830,3,1024,0
1746368435186365,1,1024,0
1746368435186829,2,512,0
1746368435189187,2,512,0
1746368435189468,3,1024,0
1746368435191007,1,1024,0
1746368435191547,2,512,0
1746368435193951,2,512,0
1746368435194098,3,1024,0
1746368435195675,1,1024,0
1746368435196322,2,512,0
1746368435198698,2,512,0
1746368435198729,3,1024,0
1746368435200186,1,1024,0
1746368435201069,2,512,0
1746368435203468,3,1024,0
1746368435203498,2,512,0
1746368435204819,1,1024,0
1746368435205863,2,512,0
1746368435208109,3,1024,0
1746368435208247,2,512,0
1746368435209478,1,1024,0
1746368435210491,2,512,0
1746368435212777,3,1024,0
1746368435212875,2,512,0
1746368435214138,1,1024,0
1746368435215234,2,512,0
1746368435217424,3,1024,0
1746368435217594,2,512,0
1746368435218776,1,1024,0
1746368435219788,2,512,0
1746368435222075,2,512,0
1746368435222077,3,1024,0
1746368435223292,1,1024,0
1746368435224437,2,512,0
1746368435226724,3,1024,0
1746368435226797,2,512,0
1746368435227943,1,1024,0
1746368435229177,2,512,0
1746368435231387,3,1024,0
1746368435231547,2,512,0
1746368435232611,1,1024,0
1746368435233752,2,512,0
1746368435236040,3,1024,0
1746368435236149,2,512,0
1746368435237258,1,1024,0
1746368435238521,2,512,0
1746368435240705,3,1024,0
1746368435240913,2,512,0
1746368435241940,1,1024,0
1746368435243291,2,512,0
1746368435245352,3,1024,0
1746368435245655,2,512,0
1746368435246647,1,1024,0
1746368435248024,2,512,0
1746368435250061,3,1024,0
1746368435250394,2,512,0
1746368435251317,1,1024,0
1746368435252791,2,512,0
1746368435254732,3,1024,0
1746368435255170,2,512,0
1746368435255834,1,1024,0
1746368435257552,2,512,0
1746368435259375,3,1024,0
1746368435259938,2,512,0
1746368435260500,1,1024,0
1746368435262308,2,512,0
1746368435264023,3,1024,0
1746368435264781,2,512,0
1746368435265148,1,1024,0
1746368435267195,2,512,0
1746368435268672,3,1024,0
1746368435269626,2,512,0
1746368435269797,1,1024,0
1746368435272029,2,512,0
1746368435273350,3,1024,0
1746368435274298,2,512,0
1746368435274296,1,1024,0
1746368435276672,2,512,0
1746368435278011,3,1024,0
