timestamp,flow_id,packet_size,sequence_number,delay_ms
1749003496.691265,2,512,412,1.33
1749003496.6924832,2,512,413,0.34
1749003496.7116039,2,512,414,1.38
1749003496.712878,2,512,415,0.22
1749003496.734456,2,512,416,0.19
1749003496.7344918,2,512,417,0.17
1749003496.757353,2,512,418,0.33
1749003496.757376,2,512,419,0.33
1749003496.778878,2,512,420,0.27
1749003496.7789109,2,512,421,0.27
1749003496.802499,2,512,422,0.83
1749003496.802531,2,512,423,0.83
1749003496.821368,2,512,424,1.34
1749003496.8225842,2,512,425,0.46
1749003496.844172,2,512,426,1.43
1749003496.844212,2,512,427,1.43
1749003496.867994,2,512,428,1.37
1749003496.8680189,2,512,429,1.36
1749003496.888127,2,512,430,1.30
1749003496.888143,2,512,431,1.29
1749003496.909462,2,512,432,0.23
1749003496.909485,2,512,433,0.23
1749003496.931005,2,512,434,1.36
1749003496.931026,2,512,435,1.35
1749003496.95119,2,512,436,0.56
1749003496.9512231,2,512,437,0.57
1749003496.9751291,2,512,438,0.67
1749003496.975156,2,512,439,0.64
1749003496.995094,2,512,440,1.36
1749003496.995114,2,512,441,0.39
1749003497.015062,2,512,442,0.26
1749003497.01508,2,512,443,0.25
1749003497.040168,2,512,444,0.44
1749003497.0401862,2,512,445,0.44
1749003497.0590851,2,512,446,0.47
1749003497.06035,2,512,447,0.30
1749003497.0805252,2,512,448,0.13
1749003497.080541,2,512,449,0.13
1749003497.101883,2,512,450,1.33
1749003497.101897,2,512,451,1.32
1749003497.1243641,2,512,452,0.10
1749003497.124386,2,512,453,0.10
